P16-2078	2	cam.ac.uk:1.00
P16-2079	2	cmu.edu:1.00
P16-2080	3	sigmath.es.osaka-u.ac.jp:1.00
P16-2081	4	upf.edu:1.00
P16-2082	2	us.ibm.com:0.50;cmu.edu:0.50
P16-2083	2	cis.lmu.de:1.00
P16-2084	2	cam.ac.uk:1.00
P16-2085	2	il.ibm.com:1.00
P16-2086	4	jhu.edu:0.25;is.naist.jp:0.50;inf.ed.ac.uk:0.25
P16-2087	4	mit.edu:0.75;harvard.edu:0.25
P16-2088	2	asu.edu:1.00
P16-2089	4	rutgers.edu:0.25;columbia.edu:0.75
P16-2090	2	cis.lmu.de:1.00
P16-2091	3	johannsen.com:1.00
P16-2092	2	pku.edu.cn:1.00
P16-2093	2	
P16-2094	4	hum.ku.dk:0.75;inf.ed.ac.uk:0.25
P16-2095	3	sheffield.ac.uk:1.00
P16-2096	2	tudelft.nl:0.50;hum.ku.dk:0.50
P16-2097	3	lingpy.org:0.33;upmc.fr:0.67
P16-3001	3	ed.tmu.ac.jp:0.67;tmu.ac.jp:0.33
P16-3002	4	nlp.ist.i.kyoto-u.ac.jp:0.50;pa.jst.jp:0.50
P16-3003	1	brandeis.edu:1.00
P16-3004	5	is.ocha.ac.jp:0.40;nict.go.jp:0.40;aist.go.jp:0.20
P16-3005	1	dlsu.edu.ph:1.00
P16-3006	2	research.iiit.ac.in:0.50;iiit.ac.in:0.50
P16-3007	3	sms.ed.ac.uk:0.50;inf.ed.ac.uk:0.50
P16-3008	1	open.ac.uk:1.00
P16-3009	3	qmul.ac.uk:1.00
P16-3010	1	rug.nl:1.00
P16-3011	1	ifi.uio.no:1.00
P16-3012	1	coli.uni-saarland.de:1.00
P16-3013	2	ufal.mff.cuni.cz:1.00
P16-3014	1	cam.ac.uk:1.00
P16-3015	1	daiict.ac.in:1.00
P16-3016	2	alumni.ku.dk:0.50;hum.ku.dk:0.50
P16-3018	1	insight-centre.org:1.00
P16-3019	3	utdallas.edu:1.00
P16-3020	3	emory.edu:1.00
P16-3021	4	ecei.toholu.ac.jp:1.00
P16-3022	1	utdallas.edu:1.00
P16-4001	2	us.ibm.com:1.00
P16-4002	3	sfs.uni-tuebingen.de:1.00
P16-4003	2	univ-nantes.fr:1.00
P16-4004	5	mpi-inf.mpg.de:1.00
P16-4005	5	
P16-4006	3	uw.edu:1.00
P16-4007	11	dfki.de:0.73;deutschebahn.com:0.27
P16-4008	6	fbk.eu:1.00
P16-4009	5	ut.ac.ir:0.20;fbk.eu:0.80
P16-4010	1	cl.cam.ac.uk:1.00
P16-4011	3	dfki.de:0.67;tu-berlin.de:0.33
P16-4012	2	ifi.uio.no:0.50;boisestate.edu:0.50
P16-4013	4	sce.ac.il:0.50;ac.sce.ac.il:0.25;bgu.ac.il:0.25
P16-4014	5	ets.org:1.00
P16-4015	4	aist.go.jp:0.25;ocha.ac.jp:0.25;nii.ac.jp:0.25;is.ocha.ac.jp:0.25
P16-4016	3	illinois.edu:1.00
P16-4017	4	
P16-4018	2	is.naist.jp:0.50;nii.ac.jp:0.50
P16-4019	3	dai-labor.de:0.67;campus.tu-berlin.de:0.33
P16-4020	2	cityu.edu.hk:1.00
P16-4021	3	boulderlearning.com:1.00
P16-4022	3	student.unimelb.edu.au:0.33;unimelb.edu.au:0.67
P16-4023	4	jhu.edu:1.00
P16-4024	3	coli.uni-saarland.de:1.00
P16-4025	1	kiv.zcu.cz:1.00
P16-4026	3	
P16-4027	7	gmail.com:0.29;rug.nl:0.14;unitn.it:0.29;tsc.uc3m.es:0.14;904labs.com:0.14
P16-4028	10	
P17-1001	3	fudan.edu.cn:1.00
P17-1002	3	
P17-1003	5	northwestern.edu:0.40;cs.tau.ac.il:0.20;google.com:0.40
P17-1004	3	
P17-1005	4	ed.ac.uk:0.50;us.ibm.com:0.25;inf.ed.ac.uk:0.25
P17-1006	6	cam.ac.uk:0.67;apple.com:0.17;ie.technion.ac.il:0.17
P17-1007	3	rpi.edu:0.33;ucsc.edu:0.33;berkeley.edu:0.33
P17-1008	2	cs.huji.ac.il:1.00
P17-1009	2	utdallas.edu:1.00
P17-1010	6	ir.hit.edu.cn:0.50;iflytek.com:0.50
P17-1011	6	cnu.edu.cn:0.33;iflytek.com:0.50;ir.hit.edu.cn:0.17
P17-1012	4	
P17-1013	4	ict.ac.cn:1.00
P17-1014	5	washington.edu:1.00
P17-1015	4	google.com:1.00
P17-1016	2	me.com:0.50;fb.com:0.50
P17-1017	4	loria.fr:0.50;ed.ac.uk:0.50
P17-1018	5	pku.edu.cn:0.40;microsoft.com:0.60
P17-1019	4	nlpr.ia.ac.cn:1.00
P17-1020	6	google.com:0.33;washington.edu:0.17;xix.ai:0.17;elementai.com:0.17;cs.tau.ac.il:0.17
P17-1021	7	nlpr.ia.ac.cn:0.83;baidu.com:0.17
P17-1022	3	berkeley.edu:1.00
P17-1023	2	uni-bielefeld.de:1.00
P17-1024	7	unitn.it:1.00
P17-1025	2	washington.edu:1.00
P17-1026	3	is.naist.jp:1.00
P17-1027	2	udc.es:1.00
P17-1028	5	utexas.edu:0.40;neu.edu:0.20;upenn.edu:0.40
P17-1029	2	cmu.edu:1.00
P17-1030	6	duke.edu:1.00
P17-1031	3	linguistics.rub.de:0.33;di.ku.dk:0.67
P17-1032	4	info.uniroma2.it:0.75;ing.uniroma2.it:0.25
P17-1033	3	gmail.com:0.33;ldwin.net:0.33;unimelb.edu.au:0.33
P17-1034	3	nlpr.ia.ac.cn:1.00
P17-1035	3	in.ibm.com:0.67;cse.iitb.ac.in:0.33
P17-1036	4	comp.nus.edu.sg:0.75;sap.com:0.25
P17-1037	4	ecei.tohoku.ac.jp:1.00
P17-1038	5	nlpr.ia.ac.cn:1.00
P17-1039	3	ntu.edu.sg:1.00
P17-1040	7	pku.edu.cn:0.71;lancaster.ac.uk:0.14;cn.ibm.com:0.14
P17-1041	2	cmu.edu:1.00
P17-1042	3	ehu.eus:1.00
P17-1043	2	colorado.edu:1.00
P17-1044	4	washington.edu:0.75;fb.com:0.25
P17-1045	7	cmu.edu:0.20;microsoft.com:0.60;ieee.org:0.20
P17-1046	5	buaa.edu.cn:0.40;microsoft.com:0.60
P17-1047	2	mit.edu:1.00
P17-1048	3	merl.com:1.00
P17-1049	3	gmail.com:0.67;cs.haifa.ac.il:0.33
P17-1050	4	mit.edu:1.00
P17-1051	3	illinois.edu:1.00
P17-1052	2	gmail.com:0.50;tencent.com:0.50
P17-1053	6	us.ibm.com:0.83;cis.lmu.de:0.17
P17-1054	6	pitt.edu:1.00
P17-1055	6	iflytek.com:0.83;ir.hit.edu.cn:0.17
P17-1056	4	stanford.edu:0.75;berkeley.edu:0.25
P17-1057	3	uvt.nl:1.00
P17-1058	2	psu.edu:1.00
P17-1059	5	usc.edu:0.80;cmu.edu:0.20
P17-1060	3	microsoft.com:0.67;karlstratos.com:0.33
P17-1061	3	
P17-1062	3	microsoft.com:0.33;brown.edu:0.33;gmail.com:0.33
P17-1063	3	coli.uni-saarland.de:1.00
P17-1064	6	suda.edu.cn:0.67;gmail.com:0.17;tencent.com:0.17
P17-1065	5	microsoft.com:1.00
P17-1066	3	se.cuhk.edu.hk:0.67;qf.org.qa:0.33
P17-1067	2	upenn.edu:0.50;ubc.ca:0.50
P17-1068	4	upenn.edu:0.75;comp.nus.edu.sg:0.25
P17-1069	3	purdue.edu:1.00
P17-1070	6	microsoft.com:0.83;google.com:0.17
P17-1071	3	mail.nih.gov:1.00
P17-1072	3	chenhaot.com:0.33;cmu.edu:0.33;washington.edu:0.33
P17-1073	2	ipipan.waw.pl:0.50;gmail.com:0.50
P17-1074	3	cl.cam.ac.uk:1.00
P17-1075	4	is.s.u-tokyo.ac.jp:0.25;yusuk.eki.do:0.25;jp.fujitsu.com:0.25;nii.ac.jp:0.25
P17-1076	3	berkeley.edu:1.00
P17-1077	3	pku.edu.cn:1.00
P17-1078	3	mymail.sutd.edu.sg:0.50;sutd.edu.sg:0.50
P17-1079	5	is.naist.jp:0.80;cmu.edu:0.20
P17-1080	5	mit.edu:0.40;qf.org.qa:0.60
P17-1081	6	ntu.edu.sg:0.40;sentic.net:0.40;cmu.edu:0.20
P17-1082	4	gatech.edu:0.50;gmail.com:0.25;pitt.edu:0.25
P17-1083	4	byu.edu:0.75;colorado.edu:0.25
P17-1084	2	rochester.edu:1.00
P17-1085	2	cornell.edu:1.00
P17-1086	4	stanford.edu:1.00
P17-1087	4	upenn.edu:1.00
P17-1088	4	cmu.edu:1.00
P17-1089	5	washington.edu:0.80;allenai.org:0.20
P17-1090	3	neu.edu:0.67;mit.edu:0.33
P17-1091	3	cornell.edu:0.67;williams.edu:0.33
P17-1092	2	washington.edu:1.00
P17-1093	5	sjtu.edu.cn:0.40;cs.sjtu.edu.cn:0.20;cmu.edu:0.40
P17-1094	2	gmail.com:1.00
P17-1095	4	jhu.edu:1.00
P17-1096	4	cmu.edu:1.00
P17-1097	4	stanford.edu:1.00
P17-1098	4	cse.iitm.ac.in:0.75;in.ibm.com:0.25
P17-1099	3	stanford.edu:0.50;google.com:0.50
P17-1100	2	
P17-1101	4	hit.edu.cn:0.25;microsoft.com:0.75
P17-1102	2	unt.edu:1.00
P17-1103	6	
P17-1104	3	cs.huji.ac.il:1.00
P17-1105	3	berkeley.edu:1.00
P17-1106	4	yeah.net:0.25;tsinghua.edu.cn:0.50;gmail.com:0.25
P17-1107	2	cl.uni-heidelberg.de:0.50;ids-mannheim.de:0.50
P17-1108	3	pku.edu.cn:1.00
P17-1109	2	jhu.edu:1.00
P17-1110	4	fudan.edu.cn:1.00
P17-1111	3	nlp.ist.i.kyoto-u.ac.jp:1.00
P17-1112	2	cs.ox.ac.uk:1.00
P17-1113	6	ia.ac.cn:1.00
P17-1114	3	eecs.yorku.ca:1.00
P17-1115	4	cam.ac.uk:1.00
P17-1116	4	fujixerox.co.jp:1.00
P17-1117	2	unc.edu:1.00
P17-1118	6	usp.br:0.50;ifsc.usp.br:0.17;icmc.usp.br:0.33
P17-1119	3	microsoft.com:0.67;karlstratos.com:0.33
P17-1120	2	tkl.iis.u-tokyo.ac.jp:0.50;yahoo-corp.jp:0.50
P17-1121	2	uva.nl:0.50;hbku.edu.qa:0.50
P17-1122	3	idc.ac.il:0.33;openu.ac.il:0.33;let.ru.nl:0.33
P17-1123	3	cornell.edu:0.67;sjtu.edu.cn:0.33
P17-1124	2	
P17-1125	7	pku.edu.cn:0.50;mails.tsinghua.edu.cn:0.50
P17-1126	7	lr.pi.titech.ac.jp:0.29;trn.dis.titech.ac.jp:0.14;pi.titech.ac.jp:0.14;hitachi.com:0.14;nii.ac.jp:0.29
P17-1127	6	bit.edu.cn:0.50;smu.edu.sg:0.17;dso.org.sg:0.33
P17-1128	4	gmail.com:0.25;163.com:0.25;sei.ecnu.edu.cn:0.50
P17-1129	2	cmu.edu:0.50;petuum.com:0.50
P17-1130	2	cmu.edu:1.00
P17-1131	5	umich.edu:1.00
P17-1132	2	cmu.edu:1.00
P17-1133	4	
P17-1134	5	harvard.edu:0.20;mq.edu.au:0.60;monash.edu:0.20
P17-1135	3	us.ibm.com:1.00
P17-1136	3	gmail.com:0.67;isical.ac.in:0.33
P17-1137	3	cs.ox.ac.uk:0.67;google.com:0.33
P17-1138	3	cl.uni-heidelberg.de:1.00
P17-1139	5	
P17-1140	4	ict.ac.cn:0.75;baidu.com:0.25
P17-1141	2	computing.dcu.ie:0.50;dcu.ie:0.50
P17-1142	4	cmu.edu:0.75;marinusanalytics.com:0.25
P17-1143	4	gmail.com:0.25;sutd.edu.sg:0.50;dso.org.sg:0.25
P17-1144	4	pitt.edu:1.00
P17-1145	3	urfu.ru:0.33;informatik.uni-hamburg.de:0.67
P17-1146	3	is.naist.jp:1.00
P17-1147	4	washington.edu:1.00
P17-1148	2	ims.uni-stuttgart.de:1.00
P17-1149	5	gmail.com:0.60;rpi.edu:0.40
P17-1150	2	msu.edu:1.00
P17-1151	2	cornell.edu:1.00
P17-1152	6	mail.ustc.edu.cn:0.17;nrc-cnrc.gc.ca:0.17;ustc.edu.cn:0.17;iflytek.com:0.17;cse.yorku.ca:0.17;site.uottawa.ca:0.17
P17-1153	5	usc.edu:1.00
P17-1154	4	126.com:0.25;tsinghua.edu.cn:0.50;gmail.com:0.25
P17-1155	2	campus.technion.ac.il:0.50;ie.technion.ac.il:0.50
P17-1156	3	gmail.com:0.33;tsinghua.edu.cn:0.33;microsoft.com:0.33
P17-1157	6	ifs.tuwien.ac.at:0.33;iiasa.ac.at:0.33;tuwien.ac.at:0.33
P17-1158	4	
P17-1159	5	sutd.edu.sg:0.25;mymail.sutd.edu.sg:0.25;dso.org.sg:0.50
P17-1160	2	helsinki.fi:0.50;udc.es:0.50
P17-1161	4	allenai.org:1.00
P17-1162	4	stanford.edu:1.00
P17-1163	5	cam.ac.uk:0.60;apple.com:0.40
P17-1164	4	nlpr.ia.ac.cn:1.00
P17-1165	6	imag.fr:0.83;sutd.edu.sg:0.17
P17-1166	4	buaa.edu.cn:0.75;gmail.com:0.25
P17-1167	3	umd.edu:0.33;microsoft.com:0.67
P17-1168	5	cmu.edu:1.00
P17-1169	6	psu.edu:1.00
P17-1170	4	di.uniroma1.it:0.50;cam.ac.uk:0.50
P17-1171	4	fb.com:0.75;stanford.edu:0.25
P17-1172	3	cmu.edu:0.33;google.com:0.67
P17-1173	1	utah.edu:1.00
P17-1174	8	tkl.iis.u-tokyo.ac.jp:0.50;microsoft.com:0.50
P17-1175	3	adaptcentre.ie:1.00
P17-1176	4	gmail.com:0.50;tsinghua.edu.cn:0.25;eee.hku.hk:0.25
P17-1177	4	nlp.nju.edu.cn:0.75;nd.edu:0.25
P17-1178	6	rpi.edu:0.50;isi.edu:0.33;gmail.com:0.17
P17-1179	4	foxmail.com:0.25;tsinghua.edu.cn:0.50;gmail.com:0.25
P17-1180	5	uwaterloo.ca:0.20;cmu.edu:0.20;microsoft.com:0.60
P17-1181	2	osu.edu:0.50;tcnj.edu:0.50
P17-1182	3	cis.lmu.de:0.33;jhu.edu:0.33;cislmu.org:0.33
P17-1183	2	gmail.com:1.00
P17-1184	2	ed.ac.uk:0.50;inf.ed.ac.uk:0.50
P17-1185	5	
P17-1186	3	washington.edu:0.67;cmu.edu:0.33
P17-1187	4	tsinghua.edu.cn:1.00
P17-1188	4	cmu.edu:1.00
P17-1189	4	pku.edu.cn:1.00
P17-1190	2	ttic.edu:1.00
P17-1191	4	cmu.edu:0.75;allenai.org:0.25
P17-1192	2	upenn.edu:0.50;google.com:0.50
P17-1193	4	pku.edu.cn:1.00
P17-1194	1	cl.cam.ac.uk:1.00
P17-1195	5	nuee.nagoya-u.ac.jp:0.25;jp.fujitsu.com:0.50;nii.ac.jp:0.25
P17-2001	2	nii.ac.jp:1.00
P17-2002	5	
P17-2003	2	h-its.org:1.00
P17-2004	2	uva.nl:1.00
P17-2005	2	
P17-2006	3	rit.edu:0.67;ohsu.edu:0.33
P17-2007	2	sutd.edu.sg:1.00
P17-2008	4	eng.cam.ac.uk:1.00
P17-2009	3	stanford.edu:1.00
P17-2010	3	ims.uni-stuttgart.de:1.00
P17-2011	2	sms.ed.ac.uk:0.50;inf.ed.ac.uk:0.50
P17-2012	3	logos.t.u-tokyo.ac.jp:0.67;nyu.edu:0.33
P17-2013	6	stonybrook.edu:1.00
P17-2014	4	fmi.unibuc.ro:0.50;informatik.uni-mannheim.de:0.50
P17-2015	1	sap.com:1.00
P17-2016	5	informatik.uni-mannheim.de:0.60;symanto.net:0.20;prhlt.upv.es:0.20
P17-2017	3	umich.edu:1.00
P17-2018	2	stanford.edu:1.00
P17-2019	3	ed.ac.uk:0.33;inf.ed.ac.uk:0.67
P17-2020	4	
P17-2021	2	gmail.com:1.00
P17-2022	5	ucsc.edu:1.00
P17-2023	3	uic.edu:1.00
P17-2024	3	utexas.edu:0.67;neu.edu:0.33
P17-2025	3	berkeley.edu:1.00
P17-2026	2	ibm.com:0.50;biu.ac.il:0.50
P17-2027	2	mit.edu:1.00
P17-2028	5	ens.fr:0.20;brain.riken.jp:0.20;gmail.com:0.60
P17-2029	3	pku.edu.cn:1.00
P17-2030	3	jhu.edu:1.00
P17-2031	2	ufal.mff.cuni.cz:1.00
P17-2032	2	neu.edu:1.00
P17-2033	3	student.unimelb.edu.au:0.33;unimelb.edu.au:0.67
P17-2034	4	cornell.edu:0.50;gmail.com:0.25;fb.com:0.25
P17-2035	4	limsi.fr:0.75;cea.fr:0.25
P17-2036	6	baidu.com:0.20;pku.edu.cn:0.80
P17-2037	3	gmail.com:0.50;di.ku.dk:0.50
P17-2038	3	ets.org:1.00
P17-2039	7	
P17-2040	3	abo.fi:0.33;informatik.uni-frankfurt.de:0.67
P17-2041	5	ets.org:1.00
P17-2042	5	163.com:0.20;stu.xmu.edu.cn:0.20;xmu.edu.cn:0.60
P17-2043	3	lab.ntt.co.jp:1.00
P17-2044	4	lr.pi.titech.ac.jp:0.25;preferred.jp:0.25;pi.titech.ac.jp:0.50
P17-2045	3	weblab.t.u-tokyo.ac.jp:1.00
P17-2046	4	uni.sydney.edu.au:0.25;gmail.com:0.75
P17-2047	2	emory.edu:1.00
P17-2048	3	
P17-2049	3	allenai.org:1.00
P17-2050	3	microsoft.com:0.33;gmail.com:0.33;cse.iitd.ac.in:0.33
P17-2051	2	cs.york.ac.uk:0.50;york.ac.uk:0.50
P17-2052	2	berkeley.edu:1.00
P17-2053	4	oregonstate.edu:0.50;us.ibm.com:0.50
P17-2054	2	ucl.ac.uk:0.50;di.ku.dk:0.50
P17-2055	4	mpi-inf.mpg.de:0.50;inf.unibz.it:0.50
P17-2056	5	gmail.com:0.50;cs.biu.ac.il:0.50
P17-2057	4	umass.edu:0.50;cmu.edu:0.25;ed.ac.uk:0.25
P17-2058	3	cmu.edu:0.50;google.com:0.50
P17-2059	1	nrc-cnrc.gc.ca:1.00
P17-2060	4	nlpr.ia.ac.cn:1.00
P17-2061	3	ids.osaka-u.ac.jp:0.33;nlp.ist.i.kyoto-u.ac.jp:0.67
P17-2062	2	nict.go.jp:1.00
P17-2063	2	mq.edu.au:1.00
P17-2064	3	gmail.com:0.33;nlg.csie.ntu.edu.tw:0.33;ntu.edu.tw:0.33
P17-2065	4	cmu.edu:0.50;gmail.com:0.50
P17-2066	3	stair.center:1.00
P17-2067	1	ucsb.edu:1.00
P17-2068	3	is.naist.jp:1.00
P17-2069	4	sussex.ac.uk:1.00
P17-2070	3	uva.nl:1.00
P17-2071	1	insight-centre.org:1.00
P17-2072	4	qu.edu.qa:0.50;aub.edu.lb:0.50
P17-2073	4	washington.edu:0.50;pnnl.gov:0.50
P17-2074	2	nrc-cnrc.gc.ca:1.00
P17-2075	5	data61.csiro.au:1.00
P17-2076	3	mit.edu:1.00
P17-2077	7	mail2.sysu.edu.cn:0.29;mail.sysu.edu.cn:0.14;gmail.com:0.14;cityu.edu.hk:0.14;cihe.edu.hk:0.14;eduhk.hk:0.14
P17-2078	2	rug.nl:1.00
P17-2079	9	alibaba-inc.com:1.00
P17-2080	8	
P17-2081	3	snu.ac.kr:0.50;uw.edu:0.50
P17-2082	3	unitn.it:0.67;gmail.com:0.33
P17-2083	3	monash.edu:1.00
P17-2084	2	uchicago.edu:0.50;amazon.de:0.50
P17-2085	3	rpi.edu:0.67;microsoft.com:0.33
P17-2086	3	gmail.com:0.33;fbk.eu:0.33;cl.uni-heidelberg.de:0.33
P17-2087	2	hdr.mq.edu.au:0.50;mq.edu.au:0.50
P17-2088	2	lab.ntt.co.jp:0.50;is.naist.jp:0.50
P17-2089	4	nict.go.jp:1.00
P17-2090	3	uva.nl:1.00
P17-2091	2	isi.edu:1.00
P17-2092	6	nlp.nju.edu.cn:0.50;gmail.com:0.17;huawei.com:0.33
P17-2093	2	unimelb.edu.au:1.00
P17-2094	4	di.uniroma1.it:1.00
P17-2095	6	qf.org.qa:0.83;mit.edu:0.17
P17-2096	6	gmail.com:0.25;tencent.com:0.75
P17-2097	3	uchicago.edu:0.33;ttic.edu:0.67
P17-2098	2	gmail.com:0.50;cs.tau.ac:0.50
P17-2099	3	illinois.edu:1.00
P17-2100	6	pku.edu.cn:0.83;comp.polyu.edu.hk:0.17
P17-2101	3	unt.edu:1.00
P17-2102	4	pnnl.gov:1.00
P17-2103	8	stonybrook.edu:0.50;upenn.edu:0.50
P17-2104	5	gmail.com:1.00
P17-2105	3	gmail.com:0.67;nu.edu.kz:0.33
P17-2106	2	ims.uni-stuttgart.de:1.00
P17-2107	2	itu.dk:1.00
P17-3002	1	research.iiit.ac.in:1.00
P17-3003	2	gmail.com:0.50;cse.iitkgp.ernet.in:0.50
P17-3004	5	gmail.com:0.60;coep.ac.in:0.40
P17-3005	7	gmail.com:1.00
P17-3006	1	umd.edu:1.00
P17-3007	3	ed.tmu.ac.jp:0.67;tmu.ac.jp:0.33
P17-3008	3	gmail.com:1.00
P17-3009	3	emory.edu:1.00
P17-3010	4	mail.nankai.edu.cn:0.50;nankai.edu.cn:0.25;maebashiit.ac.jp:0.25
P17-3011	4	cmu.edu:0.25;aalto.fi:0.25;gmail.com:0.50
P17-3012	2	research.iiit.in:0.50;iiit.ac.in:0.50
P17-3013	2	pitt.edu:1.00
P17-3014	1	gmail.com:1.00
P17-3015	3	brandeis.edu:1.00
P17-3017	3	edu.uwaterloo.ca:0.33;epfl.ch:0.67
P17-3018	1	indiana.edu:1.00
P17-3019	2	rpi.edu:1.00
P17-3020	4	tkl.iis.u-tokyo.ac.jp:1.00
P17-3021	1	postgrad.manchester.ac.uk:1.00
P17-3022	3	brandeis.edu:1.00
P17-3023	1	ucla.edu:1.00
P17-4001	4	ims.uni-stuttgart.de:0.25;unige.ch:0.25;cis.uni-muenchen.de:0.50
P17-4002	4	kcl.ac.uk:0.25;doctorevidence.com:0.25;neu.edu:0.50
P17-4003	7	ir.hit.edu.cn:1.00
P17-4004	2	
P17-4005	2	pnnl.gov:1.00
P17-4006	2	uni-jena.de:1.00
P17-4007	8	alt.ai:0.50;nyu.edu:0.50
P17-4008	4	isi.edu:1.00
P17-4009	6	
P17-4010	13	illinois.edu:0.77;ucla.edu:0.15;mayo.edu:0.08
P17-4011	8	hpi.de:1.00
P17-4012	5	
P17-4013	11	cam.ac.uk:1.00
P17-4014	4	unitn.it:0.50;gmail.com:0.50
P17-4015	1	gmail.com:1.00
P17-4016	2	uni-jena.de:1.00
P17-4017	6	microsoft.com:1.00
P17-4018	3	arizona.edu:1.00
P17-4019	3	cs.huji.ac.il:1.00
P17-4020	3	allenai.org:0.33;demelo.org:0.33;mpi-inf.mpg.de:0.33
P17-4021	5	ece.ust.hk:0.20;connect.ust.hk:0.80
N10-1001	1	ed.ac.uk:1.00
N10-1002	5	coli.uni-sb.de:0.20;ldwin.net:0.20;dfki.de:0.20;csse.unimelb.edu.au:0.40
N10-1003	1	google.com:1.00
N10-1004	3	stanford.edu:0.33;brown.edu:0.33;science.mq.edu.au:0.33
N10-1005	2	umd.edu:1.00
N10-1006	2	utdallas.edu:1.00
N10-1007	2	research.att.com:1.00
N10-1008	3	mit.edu:1.00
N10-1009	3	umass.edu:0.33;yahoo-inc.com:0.67
N10-1010	2	cs.york.ac.uk:1.00
N10-1011	2	sms.ed.ac.uk:0.50;inf.ed.ac.uk:0.50
N10-1012	4	uci.edu:0.25;gmail.com:0.25;csse.unimelb.edu.au:0.25;ldwin.net:0.25
N10-1013	2	utexas.edu:1.00
N10-1014	4	berkeley.edu:0.50;isi.edu:0.50
N10-1015	3	berkeley.edu:1.00
N10-1016	3	i2r.a-star.edu.sg:1.00
N10-1017	2	microsoft.com:0.50;washington.edu:0.50
N10-1018	2	illinois.edu:1.00
N10-1019	1	microsoft.com:1.00
N10-1020	3	nrc-cnrc.gc.ca:0.33;microsoft.com:0.33;washington.edu:0.33
N10-1021	3	ed.ac.uk:0.33;inf.ed.ac.uk:0.67
N10-1022	4	jhu.edu:0.50;us.ibm.com:0.50
N10-1023	1	google.com:1.00
N10-1024	2	bbn.com:0.50;jhu.edu:0.50
N10-1025	4	umd.edu:0.25;jhu.edu:0.75
N10-1026	2	northwestern.edu:1.00
N10-1027	2	ldwin.net:0.50;gmail.com:0.50
N10-1028	2	comlab.ox.ac.uk:0.50;dcs.shef.ac.uk:0.50
N10-1029	2	columbia.edu:1.00
N10-1030	3	ir.hit.edu.cn:1.00
N10-1031	2	cmu.edu:1.00
N10-1032	1	washington.edu:1.00
N10-1033	1	
N10-1034	2	
N10-1035	3	udc.es:1.00
N10-1036	6	cuny.edu:0.60;nyu.edu:0.20;gmail.com:0.20
N10-1037	3	dcs.shef.ac.uk:1.00
N10-1038	4	cmu.edu:1.00
N10-1039	2	coli.uni-saarland.de:1.00
N10-1040	3	pitt.edu:1.00
N10-1041	3	umd.edu:1.00
N10-1042	4	uwm.edu:0.33;utdallas.edu:0.67
N10-1043	2	upenn.edu:1.00
N10-1044	4	columbia.edu:1.00
N10-1045	3	fbk.eu:1.00
N10-1046	3	lsv.uni-saarland.de:0.67;jhu.edu:0.33
N10-1047	1	umn.edu:1.00
N10-1048	2	open.ac.uk:1.00
N10-1049	1	columbia.edu:1.00
N10-1050	3	cs.ust.hk:0.33;lingfil.uu.se:0.67
N10-1051	5	umd.edu:0.60;gmail.com:0.40
N10-1052	2	umd.edu:1.00
N10-1053	2	dcs.shef.ac.uk:1.00
N10-1054	2	leeds.ac.uk:1.00
N10-1055	2	emory.edu:1.00
N10-1056	4	cornell.edu:0.75;yahoo-inc.com:0.25
N10-1057	2	jhu.edu:1.00
N10-1058	4	ehu.es:0.50;upc.edu:0.25;stanford.edu:0.25
N10-1059	4	ir.hit.edu.cn:1.00
N10-1060	1	computing.dcu.ie:1.00
N10-1061	2	berkeley.edu:1.00
N10-1062	3	ed.ac.uk:0.33;jhu.edu:0.33;inf.ed.ac.uk:0.33
N10-1063	3	microsoft.com:0.67;jhu.edu:0.33
N10-1064	3	fbk.eu:1.00
N10-1065	3	microsoft.com:0.33;cse.iitb.ac.in:0.67
N10-1066	4	uiuc.edu:1.00
N10-1067	2	northwestern.edu:0.50;wustl.edu:0.50
N10-1068	5	isi.edu:1.00
N10-1069	3	google.com:1.00
N10-1070	2	sandia.gov:0.50;mossadams.com:0.50
N10-1071	6	google.com:0.50;herdagdelen.com:0.17;ida.liu.se:0.17;tuebingen.mpg.de:0.17
N10-1072	4	gmail.com:0.50;tsinghua.edu.cn:0.50
N10-1073	2	
N10-1074	3	brown.edu:0.50;mit.edu:0.50
N10-1075	2	stanford.edu:1.00
N10-1076	3	byu.edu:0.67;gmail.com:0.33
N10-1077	2	nu.edu.pk:0.50;ims.uni-stuttgart.de:0.50
N10-1078	1	inf.ed.ac.uk:1.00
N10-1079	3	dsic.upv.es:0.67;info-ab.uclm.es:0.33
N10-1080	3	
N10-1081	3	cmu.edu:0.67;princeton.edu:0.33
N10-1082	3	berkeley.edu:1.00
N10-1083	4	berkeley.edu:1.00
N10-1084	2	cl.cam.ac.uk:1.00
N10-1085	3	ogi.edu:0.67;abdn.ac.uk:0.33
N10-1086	2	cmu.edu:1.00
N10-1087	2	isi.edu:1.00
N10-1088	2	temple.edu:0.50;cmu.edu:0.50
N10-1089	2	cs.york.ac.uk:1.00
N10-1090	3	is.s.u-tokyo.ac.jp:1.00
N10-1091	2	stanford.edu:1.00
N10-1092	3	iti.upv.es:0.33;dsic.upv.es:0.67
N10-1093	5	research.iiit.ac.in:0.20;students.iiit.ac.in:0.20;mail.iiit.ac.in:0.60
N10-1094	2	upenn.edu:1.00
N10-1095	2	science.mq.edu.au:0.50;gmail.com:0.50
N10-1096	3	memphis.edu:1.00
N10-1097	2	cmu.edu:1.00
N10-1098	2	cmu.edu:1.00
N10-1099	3	ets.org:1.00
